Fabricante;Modelo;Categoria;Cód.;Combustivel;2026;2025;2024;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002
PEUGEOT;PEUGEOT 307 16 FX PR;TABELA A – CARROS;160855,00;G;;;;;;;;;;;;;;;R$ 30.004,00;R$ 28.288,00;R$ 24.834,00;R$ 23.092,00;R$ 20.231,00;R$ 19.472,00;R$ 17.137,00;;;;
PEUGEOT;PEUGEOT 307SD16 FXPR;TABELA A – CARROS;160850,00;G;;;;;;;;;;;;;;;;;;;R$ 19.057,00;R$ 18.661,00;R$ 17.441,00;;;;
PEUGEOT;PEUGEOT 307SD 20S A FL;TABELA A – CARROS;160848,00;G;;;;;;;;;;;;;;;;;;;R$ 21.727,00;R$ 20.065,00;R$ 19.510,00;;;;
PEUGEOT;PEUGEOT 307SD 20S A GR;TABELA A – CARROS;160846,00;G;;;;;;;;;;;;;;;;;;;R$ 21.727,00;R$ 20.065,00;R$ 19.510,00;;;;
PEUGEOT;PEUGEOT 307SW 20SA ALL;TABELA A – CARROS;160867,00;G;;;;;;;;;;;;;;;;;;;R$ 22.138,00;R$ 20.308,00;R$ 19.306,00;;;;
PEUGEOT;PEUGEOT 307 PRES 16 4P;TABELA A – CARROS;160839,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 17.317,00;;;
PEUGEOT;PEUGEOT 206 X-LINE;TABELA A – CARROS;160875,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 13.551,00;;;
PEUGEOT;PEUGEOT 307 XR;TABELA A – CARROS;160836,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 14.595,00
PEUGEOT;PEUGEOT 307 20S A CC;TABELA A – CARROS;160835,00;G;;;;;;;;;;;;;;;;;;;R$ 50.255,00;R$ 47.676,00;R$ 43.475,00;R$ 40.277,00;;;
PEUGEOT;PEUGEOT 307 20S A SW;TABELA A – CARROS;160834,00;G;;;;;;;;;;;;;;;;;;;;;R$ 18.640,00;R$ 17.978,00;;;
PEUGEOT;PEUGEOT 307 20 FELI PK;TABELA A – CARROS;160833,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 15.524,00;;;
PEUGEOT;PEUGEOT 307 20A FEL PK;TABELA A – CARROS;160832,00;G;;;;;;;;;;;;;;;;;;;;;R$ 16.578,00;R$ 16.417,00;;;
PEUGEOT;PEUGEOT 307 20S FELINE;TABELA A – CARROS;160826,00;G;;;;;;;;;;;;;;;;;;;R$ 20.186,00;R$ 18.291,00;R$ 15.360,00;;;;
PEUGEOT;PEUGEOT 307SD 20S M;TABELA A – CARROS;160844,00;G;;;;;;;;;;;;;;;;;;;R$ 21.711,00;R$ 20.190,00;R$ 18.980,00;;;;
PEUGEOT;208 ALLURE BVA;TABELA A – CARROS;162126,00;G;;;;;;;;;;;R$ 49.463,00;R$ 47.363,00;;;;;;;;;;;;;
PEUGEOT;207SW XR;TABELA A – CARROS;161324,00;G;;;;;;;;;;;;;;R$ 22.136,00;R$ 20.891,00;R$ 20.286,00;R$ 18.642,00;R$ 17.570,00;R$ 16.310,00;;;;;;
PEUGEOT;PEUGEOT 307 XRD 2.0HDI;TABELA A – CARROS;162116,00;D;;;;;;;;;;;;;;;;;;;;;;;;R$ 16.837,00;
PEUGEOT;PEUGEOT 308 ROLAND G;TABELA A – CARROS;162119,00;G;;;;;;;;;;;;;R$ 54.818,00;R$ 52.811,00;;;;;;;;;;;
PEUGEOT;PEUGEOT 408 ALLURE BVA;TABELA A – CARROS;162120,00;G;;;;;;;;;;;R$ 62.607,00;R$ 50.090,00;R$ 42.821,00;R$ 38.430,00;;;;;;;;;;;
PEUGEOT;PEUGEOT 308 ALLURE BVA;TABELA A – CARROS;162121,00;G;;;;;;;;;;;R$ 64.583,00;R$ 52.012,00;R$ 45.301,00;R$ 42.903,00;;;;;;;;;;;
PEUGEOT;PEUGEOT 308 QUIKSILVER;TABELA A – CARROS;162123,00;G;;;;;;;;;;;;;R$ 46.794,00;;;;;;;;;;;;
PEUGEOT;207PASSION XR;TABELA A – CARROS;161334,00;G;;;;;;;;;;;;;;R$ 26.544,00;R$ 22.418,00;R$ 20.800,00;R$ 19.490,00;R$ 18.477,00;R$ 17.165,00;;;;;;
PEUGEOT;208 ACTIVE PACK;TABELA A – CARROS;162125,00;G;;;;;;;;;;;R$ 42.258,00;R$ 39.428,00;R$ 34.533,00;;;;;;;;;;;;
PEUGEOT;PEUGEOT 307HB PRE PK A;TABELA A – CARROS;162111,00;G;;;;;;;;;;;;;;;R$ 31.015,00;R$ 28.649,00;R$ 25.691,00;R$ 24.871,00;R$ 22.308,00;;;;;;
PEUGEOT;PEUGEOT 307 HB FELINE;TABELA A – CARROS;160890,00;G;;;;;;;;;;;;;;;;;;R$ 25.379,00;R$ 20.191,00;R$ 18.937,00;;;;;
PEUGEOT;PEUGEOT 307 HBFELINE A;TABELA A – CARROS;160889,00;G;;;;;;;;;;;;;;;R$ 31.981,00;R$ 29.066,00;R$ 27.249,00;R$ 25.742,00;R$ 20.528,00;R$ 19.783,00;;;;;
PEUGEOT;PEUGEOT 207 5P;TABELA A – CARROS;160886,00;G;;;;;;;;;;;;;;;;;R$ 20.853,00;R$ 19.864,00;;;;;;;
PEUGEOT;PEUGEOT 207 3P;TABELA A – CARROS;160885,00;G;;;;;;;;;;;;;;;;;R$ 18.274,00;R$ 17.654,00;;;;;;;
PEUGEOT;PEUGEOT 307 SD16 PR PK;TABELA A – CARROS;160879,00;G;;;;;;;;;;;;;;;;;;;R$ 19.593,00;R$ 18.678,00;;;;;
PEUGEOT;PEUGEOT 307 16 PR PK;TABELA A – CARROS;160878,00;G;;;;;;;;;;;;;;;R$ 30.567,00;R$ 28.819,00;R$ 25.091,00;R$ 23.337,00;R$ 20.438,00;R$ 19.685,00;;;;;
PEUGEOT;208 ACT PACK BVA;TABELA A – CARROS;162124,00;G;;;;;;;;;;;;R$ 42.503,00;R$ 39.939,00;;;;;;;;;;;;
PEUGEOT;PEUGEOT PARTNER;TABELA A – CARROS;161626,00;G;;;;;;;;;;;;;;R$ 26.933,00;R$ 24.044,00;R$ 21.922,00;R$ 20.056,00;;;;;;;;
PEUGEOT;PEUGEOT 3008 GRIFFE;TABELA A – CARROS;161633,00;G;;;;;;;;;;;;;;R$ 54.556,00;R$ 48.605,00;R$ 44.818,00;R$ 44.199,00;;;;;;;;
PEUGEOT;PEUGEOT 407SW 20SA ALL;TABELA A – CARROS;161604,00;G;;;;;;;;;;;;;;;;;;;R$ 29.329,00;R$ 26.794,00;R$ 24.871,00;;;;
PEUGEOT;PEUGEOT 407SD 20SA ALL;TABELA A – CARROS;161605,00;G;;;;;;;;;;;;;;;;;;;R$ 27.700,00;R$ 23.964,00;R$ 23.137,00;;;;
PEUGEOT;PEUGEOT 207 3P RC 1.6E;TABELA A – CARROS;161606,00;D;;;;;;;;;;;;;;;;;;;;R$ 13.352,00;;;;;
PEUGEOT;PEUGEOT 207 3PFELI1.6E;TABELA A – CARROS;161607,00;G;;;;;;;;;;;;;;;;;;;;R$ 16.101,00;;;;;
PEUGEOT;PEUGEOT 407 2.0;TABELA A – CARROS;161610,00;G;;;;;;;;;;;;;;;;;;;;R$ 26.153,00;;;;;
PEUGEOT;PEUGEOT 408 GRIFFETHPA;TABELA A – CARROS;161380,00;G;;;;;;;;;;;R$ 74.328,00;;;;;;;;;;;;;;
PEUGEOT;PEUGEOT PARTNER ESCAP;TABELA A – CARROS;161620,00;G;;;;;;;;;;;;;;R$ 29.477,00;R$ 28.341,00;R$ 27.248,00;R$ 23.269,00;R$ 21.821,00;;;;;;;
PEUGEOT;PEUGEOT 408 ALLURETHPA;TABELA A – CARROS;161379,00;G;;;;;;;;;;;R$ 64.187,00;;;;;;;;;;;;;;
PEUGEOT;PEUGEOT 408 SED4P20NAF;TABELA A – CARROS;161627,00;G;;;;;;;;;;;;;;;;;R$ 31.382,00;;;;;;;;
PEUGEOT;PEUGEOT 3008 ROLAND G;TABELA A – CARROS;161359,00;G;;;;;;;;;;;;;;R$ 63.860,00;;;;;;;;;;;
PEUGEOT;PEUGEOT 308CC ROLAND G;TABELA A – CARROS;161358,00;G;;;;;;;;;;;;;;R$ 98.049,00;;;;;;;;;;;
PEUGEOT;208 PREMIER;TABELA A – CARROS;161357,00;G;;;;;;;;;;;;;;R$ 39.004,00;;;;;;;;;;;
PEUGEOT;PEUGEOT 408 FELINE;TABELA A – CARROS;161628,00;G;;;;;;;;;;;;;;;R$ 36.129,00;R$ 33.600,00;R$ 32.754,00;;;;;;;;
PEUGEOT;207 HB BLUE LION;TABELA A – CARROS;161683,00;G;;;;;;;;;;;;;;R$ 21.654,00;R$ 19.254,00;;;;;;;;;;
PEUGEOT;PEUGEOT PARTNER ORIGIN;TABELA A – CARROS;161619,00;G;;;;;;;;;;;;;;;;;R$ 20.681,00;R$ 16.915,00;;;;;;;
PEUGEOT;208 GT;TABELA A – CARROS;161374,00;G;;;;;;;;;;;R$ 65.078,00;;;;;;;;;;;;;;
PEUGEOT;208 SPORT MT;TABELA A – CARROS;161371,00;G;;;;;;;;;;;R$ 51.187,00;;;;;;;;;;;;;;
PEUGEOT;PEUGEOT 308 ALLURETHPA;TABELA A – CARROS;161372,00;G;;;;;;;;;;;R$ 65.637,00;;;;;;;;;;;;;;
PEUGEOT;208 ALLURE MT;TABELA A – CARROS;161370,00;G;;;;;;;;;;;R$ 45.309,00;;;;;;;;;;;;;;
PEUGEOT;208 GRIFFE AT;TABELA A – CARROS;161369,00;G;;;;;;;;;;;R$ 54.553,00;;;;;;;;;;;;;;
PEUGEOT;PEUGEOT 308 GRIFFETHPA;TABELA A – CARROS;161373,00;G;;;;;;;;;;;R$ 70.951,00;;;;;;;;;;;;;;
PEUGEOT;208 ALLURE AT;TABELA A – CARROS;161368,00;G;;;;;;;;;;;R$ 49.463,00;;;;;;;;;;;;;;
PEUGEOT;2008 CROSSWAY AT;TABELA A – CARROS;161382,00;G;;;;;;;;;;;R$ 66.756,00;;;;;;;;;;;;;;
PEUGEOT;208 ACT PACK M;TABELA A – CARROS;161366,00;G;;;;;;;;;;;R$ 43.798,00;;;;;;;;;;;;;;
PEUGEOT;PEUGEOT 3008 ALLURE;TABELA A – CARROS;161634,00;G;;;;;;;;;;;;;;R$ 50.301,00;R$ 44.554,00;R$ 41.904,00;R$ 40.421,00;;;;;;;;
PEUGEOT;2008 ALLURE AT;TABELA A – CARROS;161375,00;G;;;;;;;;;;;R$ 61.514,00;;;;;;;;;;;;;;
PEUGEOT;208 ALLURE M;TABELA A – CARROS;161365,00;G;;;;;;;;;;;R$ 45.309,00;;;;;;;;;;;;;;
PEUGEOT;PEUGEOT 208;TABELA A – CARROS;161361,00;G;;;;;;;;;;;;;;;R$ 33.363,00;;;;;;;;;;
PEUGEOT;2008 ALLURE MT;TABELA A – CARROS;161376,00;G;;;;;;;;;;;R$ 58.446,00;;;;;;;;;;;;;;
PEUGEOT;2008 GRIFFE AT;TABELA A – CARROS;161377,00;G;;;;;;;;;;;R$ 65.318,00;;;;;;;;;;;;;;
PEUGEOT;2008 GRIFFE MT;TABELA A – CARROS;161378,00;G;;;;;;;;;;;R$ 62.536,00;;;;;;;;;;;;;;
PEUGEOT;208 ACTIVE M;TABELA A – CARROS;161367,00;G;;;;;;;;;;;R$ 42.258,00;;;;;;;;;;;;;;
PEUGEOT;207HB XLINE;TABELA A – CARROS;161327,00;G;;;;;;;;;;;;;;;R$ 18.113,00;R$ 17.078,00;R$ 14.928,00;R$ 14.172,00;R$ 13.551,00;;;;;;
PEUGEOT;PEUGEOT 408 PREMIUM;TABELA A – CARROS;161630,00;G;;;;;;;;;;;;;;;;;R$ 35.606,00;;;;;;;;
PEUGEOT;PEUGEOT 308 FELINE;TABELA A – CARROS;161670,00;G;;;;;;;;;;;;;;R$ 39.888,00;R$ 36.875,00;R$ 36.159,00;;;;;;;;;
PEUGEOT;207HB XS A;TABELA A – CARROS;161333,00;G;;;;;;;;;;;;;;R$ 27.421,00;R$ 25.879,00;R$ 23.186,00;R$ 21.264,00;R$ 20.385,00;R$ 19.161,00;;;;;;
PEUGEOT;207HB XS;TABELA A – CARROS;161332,00;G;;;;;;;;;;;;;;R$ 23.850,00;R$ 22.715,00;R$ 21.635,00;R$ 18.431,00;R$ 17.086,00;R$ 16.300,00;;;;;;
PEUGEOT;207 ESCAPADE;TABELA A – CARROS;161331,00;G;;;;;;;;;;;;;;R$ 25.493,00;R$ 23.646,00;R$ 21.933,00;R$ 19.725,00;R$ 19.128,00;R$ 17.496,00;;;;;;
PEUGEOT;207PASSION XLINE;TABELA A – CARROS;161330,00;G;;;;;;;;;;;;;;;;;;;R$ 19.506,00;;;;;;
PEUGEOT;206 14 FELINE FX;TABELA A – CARROS;160091,00;G;;;;;;;;;;;;;;;;;;;;R$ 13.507,00;R$ 12.248,00;R$ 12.108,00;;;
PEUGEOT;207HB XR;TABELA A – CARROS;161328,00;G;;;;;;;;;;;;;;R$ 21.041,00;R$ 20.096,00;R$ 18.702,00;R$ 18.136,00;R$ 17.126,00;R$ 15.570,00;;;;;;
PEUGEOT;PEUGEOT RCZ THP;TABELA A – CARROS;161667,00;G;;;;;;;;;;;;R$ 109.190,00;R$ 101.492,00;R$ 84.971,00;R$ 78.269,00;R$ 77.430,00;;;;;;;;;
PEUGEOT;207SW XR S;TABELA A – CARROS;161326,00;G;;;;;;;;;;;;;;R$ 22.683,00;R$ 21.407,00;R$ 20.818,00;R$ 18.238,00;R$ 17.400,00;R$ 16.811,00;;;;;;
PEUGEOT;PEUGEOT 308 ALLURE;TABELA A – CARROS;161671,00;G;;;;;;;;;;;R$ 57.845,00;R$ 43.756,00;R$ 38.795,00;R$ 35.579,00;R$ 33.689,00;R$ 32.512,00;;;;;;;;;
PEUGEOT;PEUGEOT 408 SPORT;TABELA A – CARROS;161672,00;G;;;;;;;;;;;;;;R$ 34.681,00;;;;;;;;;;;
PEUGEOT;PEUGEOT 308 CC;TABELA A – CARROS;161679,00;G;;;;;;;;;;;;;R$ 98.347,00;R$ 91.908,00;R$ 87.410,00;R$ 83.040,00;;;;;;;;;
PEUGEOT;207SW XS A;TABELA A – CARROS;161325,00;G;;;;;;;;;;;;;;R$ 29.500,00;R$ 26.666,00;R$ 23.340,00;R$ 20.860,00;R$ 19.944,00;R$ 19.121,00;;;;;;
PEUGEOT;PEUGEOT 307SW 20SA FEL;TABELA A – CARROS;160866,00;G;;;;;;;;;;;;;;;;;;;R$ 24.120,00;R$ 23.051,00;;;;;
PEUGEOT;207HB XR S;TABELA A – CARROS;161329,00;G;;;;;;;;;;;;;;R$ 24.794,00;R$ 23.613,00;R$ 22.489,00;R$ 19.228,00;R$ 17.704,00;R$ 17.090,00;;;;;;
PEUGEOT;PEUGEOT 207 PASSION XR;TABELA A – CARROS;161650,00;G;;;;;;;;;;;;;;;;;R$ 19.981,00;;;;;;;;
PEUGEOT;PEUGEOT 408 ALLURE;TABELA A – CARROS;161637,00;G;;;;;;;;;;;;;R$ 41.522,00;R$ 34.681,00;R$ 32.185,00;R$ 30.726,00;R$ 29.308,00;;;;;;;;
PEUGEOT;PEUGEOT 408 GRIFFE;TABELA A – CARROS;161638,00;G;;;;;;;;;;;;;;;R$ 36.980,00;R$ 35.335,00;R$ 33.876,00;;;;;;;;
PEUGEOT;208 ALLURE;TABELA A – CARROS;161356,00;G;;;;;;;;;;;R$ 45.309,00;R$ 40.709,00;R$ 36.781,00;R$ 34.973,00;R$ 32.449,00;;;;;;;;;;
PEUGEOT;207 PAS ACTIVE;TABELA A – CARROS;161353,00;G;;;;;;;;;;;;;R$ 26.291,00;R$ 24.658,00;;;;;;;;;;;
PEUGEOT;207 HB ACTIVE;TABELA A – CARROS;161348,00;G;;;;;;;;;;;;;R$ 26.291,00;R$ 24.153,00;R$ 22.981,00;;;;;;;;;;
PEUGEOT;207 PAS ALLURE;TABELA A – CARROS;161347,00;G;;;;;;;;;;;;;;R$ 28.751,00;R$ 26.388,00;;;;;;;;;;
PEUGEOT;PEUGEOT 308 ACTIVE;TABELA A – CARROS;161668,00;G;;;;;;;;;;;;R$ 43.294,00;R$ 38.059,00;R$ 33.884,00;R$ 33.462,00;R$ 32.216,00;;;;;;;;;
PEUGEOT;PEUGEOT 3008 SPORT;TABELA A – CARROS;161640,00;G;;;;;;;;;;;;;;;;R$ 44.100,00;R$ 42.071,00;;;;;;;;
PEUGEOT;207PASSION XS A;TABELA A – CARROS;161323,00;G;;;;;;;;;;;;;;R$ 27.628,00;R$ 25.565,00;R$ 23.213,00;R$ 21.522,00;R$ 20.109,00;R$ 19.250,00;;;;;;
PEUGEOT;PEUGEOT 3008 TECNO;TABELA A – CARROS;161654,00;G;;;;;;;;;;;;;;;;;R$ 42.278,00;;;;;;;;
PEUGEOT;PEUGEOT 408 FELINE THP;TABELA A – CARROS;161664,00;G;;;;;;;;;;;;;;R$ 44.428,00;R$ 41.928,00;;;;;;;;;;
PEUGEOT;PEUGEOT 408 GRIFFE THP;TABELA A – CARROS;161665,00;G;;;;;;;;;;;;R$ 55.872,00;R$ 47.966,00;R$ 44.885,00;R$ 40.250,00;R$ 39.335,00;;;;;;;;;
PEUGEOT;PEUGEOT 307 PREMIUM AT;TABELA A – CARROS;161666,00;G;;;;;;;;;;;;;;;R$ 31.320,00;R$ 29.066,00;;;;;;;;;
PEUGEOT;206;TABELA A – CARROS;161335,00;G;;;;;;;;;;;;;;;;;;R$ 13.565,00;;;;;;;
PEUGEOT;PEUGEOT 307 RALLYE 20A;TABELA A – CARROS;160550,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 15.717,00;;
PEUGEOT;PEUGEOT 207 QUIKSILVER;TABELA A – CARROS;161336,00;G;;;;;;;;;;;;;;;;;;R$ 17.640,00;;;;;;;
PEUGEOT;PEUGEOT 407 20A;TABELA A – CARROS;160570,00;G;;;;;;;;;;;;;;;;;;;;;R$ 22.795,00;R$ 22.026,00;;;
PEUGEOT;PEUGEOT 206 14 PRESENC;TABELA A – CARROS;160527,00;G;;;;;;;;;;;;;;;;;;;;;R$ 11.615,00;R$ 10.860,00;;;
PEUGEOT;;TABELA A – CARROS;160528,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 11.956,00;R$ 11.050,00;;
PEUGEOT;PEUGEOT 206 10 SENSAT;TABELA A – CARROS;160529,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 10.155,00;;
PEUGEOT;PEUGEOT 307 20 FELINE;TABELA A – CARROS;160535,00;G;;;;;;;;;;;;;;;;;;;;;R$ 17.018,00;R$ 15.355,00;R$ 14.721,00;;
PEUGEOT;PEUGEOT 307 16 PRESENC;TABELA A – CARROS;160540,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 15.835,00;R$ 15.056,00;;
PEUGEOT;PEUGEOT 307 20A FELINE;TABELA A – CARROS;160553,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 15.357,00;R$ 15.204,00;;
PEUGEOT;PEUGEOT 307 20S CC;TABELA A – CARROS;160823,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 42.854,00;;;
PEUGEOT;PEUGEOT 307 16 PRES PK;TABELA A – CARROS;160562,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 14.841,00;;
PEUGEOT;PEUGEOT 407 BK 30A;TABELA A – CARROS;160566,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 23.243,00;;
PEUGEOT;PEUGEOT 206 16 FELINE;TABELA A – CARROS;160519,00;G;;;;;;;;;;;;;;;;;;;;;R$ 13.325,00;;;;
PEUGEOT;PEUGEOT 407 SW 30A;TABELA A – CARROS;160568,00;G;;;;;;;;;;;;;;;;;;;;;R$ 31.018,00;R$ 29.463,00;R$ 26.776,00;;
PEUGEOT;PEUGEOT 307 CC 20M;TABELA A – CARROS;160545,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 35.190,00;;
PEUGEOT;PEUGEOT 407 SW 20A;TABELA A – CARROS;160571,00;G;;;;;;;;;;;;;;;;;;;;;R$ 26.104,00;R$ 25.538,00;;;
PEUGEOT;PEUGEOT 206 14FELINEFX;TABELA A – CARROS;160575,00;G;;;;;;;;;;;;;;;;;;;;R$ 13.842,00;R$ 12.544,00;;;;
PEUGEOT;PEUGEOT 206 14PRESENFX;TABELA A – CARROS;160576,00;G;;;;;;;;;;;;;;;;;;;;R$ 12.339,00;R$ 10.899,00;;;;
PEUGEOT;PEUGEOT 307 XR 16 5P;TABELA A – CARROS;160578,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 16.244,00;;;
PEUGEOT;PEUGEOT 407 COUPE V6 A;TABELA A – CARROS;160584,00;G;;;;;;;;;;;;;;;;;;;;;R$ 43.798,00;R$ 39.436,00;;;
PEUGEOT;PEUGEOT 407SW 30A FELI;TABELA A – CARROS;160596,00;G;;;;;;;;;;;;;;;;;;;R$ 42.657,00;R$ 38.646,00;R$ 35.662,00;;;;
PEUGEOT;PEUGEOT 407SD 30A GRIF;TABELA A – CARROS;160597,00;G;;;;;;;;;;;;;;;;;;;R$ 59.731,00;R$ 48.705,00;R$ 48.615,00;;;;
PEUGEOT;PEUGEOT 407SD 30A FELI;TABELA A – CARROS;160598,00;G;;;;;;;;;;;;;;;;;;;R$ 35.970,00;R$ 31.598,00;R$ 30.700,00;;;;
PEUGEOT;PEUGEOT 307SW 20S ALLU;TABELA A – CARROS;160868,00;G;;;;;;;;;;;;;;;;;;;R$ 21.403,00;R$ 19.319,00;R$ 18.238,00;;;;
PEUGEOT;PEUGEOT 407 30A;TABELA A – CARROS;160567,00;G;;;;;;;;;;;;;;;;;;;;;R$ 29.352,00;R$ 27.810,00;R$ 25.840,00;;
PEUGEOT;2008 GRIFFE A;TABELA A – CARROS;162138,00;G;;;;;;;;;;;R$ 65.318,00;R$ 61.316,00;R$ 60.527,00;;;;;;;;;;;;
PEUGEOT;208 ACT PACK MT;TABELA A – CARROS;162158,00;G;;;;;;;;;;;R$ 43.798,00;;;;;;;;;;;;;;
PEUGEOT;208 ACTIVE MT;TABELA A – CARROS;162157,00;G;;;;;;;;;;;R$ 42.258,00;;;;;;;;;;;;;;
PEUGEOT;208 SPORT M;TABELA A – CARROS;162156,00;G;;;;;;;;;;;R$ 51.187,00;;;;;;;;;;;;;;
PEUGEOT;PEUGEOT 308 ALLURE MT;TABELA A – CARROS;162154,00;G;;;;;;;;;;;R$ 58.837,00;;;;;;;;;;;;;;
PEUGEOT;PEUGEOT 308 GT-LINETHP;TABELA A – CARROS;162153,00;G;;;;;;;;;;;;R$ 75.074,00;;;;;;;;;;;;;
PEUGEOT;PEUGEOT 408 GRI16THPFA;TABELA A – CARROS;162152,00;G;;;;;;;;;;;R$ 72.233,00;R$ 57.161,00;;;;;;;;;;;;;
PEUGEOT;206 14 PRESEN FX;TABELA A – CARROS;160092,00;G;;;;;;;;;;;;;;;;;;;R$ 13.426,00;R$ 13.139,00;R$ 11.439,00;R$ 10.694,00;;;
PEUGEOT;2008 GRIFFE THP;TABELA A – CARROS;162139,00;G;;;;;;;;;;;R$ 67.379,00;R$ 64.583,00;R$ 61.968,00;;;;;;;;;;;;
PEUGEOT;2008 ALLURE;TABELA A – CARROS;162134,00;G;;;;;;;;;;;R$ 58.442,00;R$ 56.279,00;R$ 54.948,00;;;;;;;;;;;;
PEUGEOT;2008 GRIFFE;TABELA A – CARROS;162137,00;G;;;;;;;;;;;R$ 62.595,00;R$ 60.633,00;R$ 58.715,00;;;;;;;;;;;;
PEUGEOT;2008 ALLURE A;TABELA A – CARROS;162133,00;G;;;;;;;;;;;R$ 61.514,00;R$ 59.240,00;R$ 56.858,00;;;;;;;;;;;;
PEUGEOT;PEUGEOT 307 CC 20A;TABELA A – CARROS;160555,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 39.502,00;R$ 35.824,00;;
PEUGEOT;PEUGEOT 307 RALLYE 20A;TABELA A – CARROS;160808,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 16.255,00;R$ 15.718,00;R$ 14.606,00;
PEUGEOT;PEUGEOT 307 16 PRES PK;TABELA A – CARROS;160812,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 15.833,00;R$ 15.056,00;;
PEUGEOT;PEUGEOT 307 20S A GRIF;TABELA A – CARROS;160817,00;G;;;;;;;;;;;;;;;;;;;R$ 21.090,00;R$ 19.087,00;R$ 16.263,00;R$ 16.176,00;;;
PEUGEOT;PEUGEOT 308 GRI16THPFA;TABELA A – CARROS;162147,00;G;;;;;;;;;;;R$ 70.951,00;R$ 65.862,00;;;;;;;;;;;;;
PEUGEOT;PEUGEOT 408 BUSINESS;TABELA A – CARROS;162160,00;G;;;;;;;;;;;R$ 66.727,00;;;;;;;;;;;;;;
PEUGEOT;206 14 SENSAT FX;TABELA A – CARROS;160093,00;G;;;;;;;;;;;;;;;;;;R$ 13.543,00;R$ 12.531,00;R$ 11.830,00;R$ 11.120,00;R$ 10.173,00;;;
PEUGEOT;206 SW14 PRES FX;TABELA A – CARROS;160095,00;G;;;;;;;;;;;;;;;;;;;R$ 15.225,00;R$ 13.485,00;R$ 12.908,00;R$ 11.828,00;;;
PEUGEOT;2008 GRIFFE THPM;TABELA A – CARROS;162159,00;G;;;;;;;;;;;R$ 67.379,00;;;;;;;;;;;;;;
PEUGEOT;PEUGEOT 307 20A FELINE;TABELA A – CARROS;160806,00;G;;;;;;;;;;;;;;;;;;;;;R$ 16.339,00;R$ 16.234,00;R$ 15.245,00;;
PONTIAC;PONTIAC SOLSTICE;TABELA A – CARROS;110705,00;G;;;;;;;;;;;;;;;;;;R$ 94.351,00;R$ 73.329,00;R$ 68.690,00;R$ 54.613,00;;;;
PONTIAC;PONTIAC G8 GT;TABELA A – CARROS;110709,00;G;;;;;;;;;;;;;;;;;;;R$ 90.138,00;;;;;;
PONTIAC;PONTIAC GTO;TABELA A – CARROS;110704,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 129.798,00;;;
PONTIAC;PONTIAC SOLSTICE GXP;TABELA A – CARROS;110706,00;G;;;;;;;;;;;;;;;;;;R$ 95.876,00;R$ 84.866,00;R$ 77.893,00;R$ 73.402,00;;;;
PONTIAC;PONTIAC G6 GT;TABELA A – CARROS;110708,00;G;;;;;;;;;;;;;;;;;;;R$ 68.043,00;;;;;;
PORSCHE;PORSCHE PANAMERA GTS;TABELA A – CARROS;110862,00;G;;;;;;;;;;;;R$ 601.050,00;R$ 569.716,00;R$ 502.539,00;R$ 459.203,00;;;;;;;;;;
PORSCHE;PORSCHE 911 CABRIOLET;TABELA A – CARROS;110863,00;G;;;;;;;;;;;;;R$ 488.824,00;R$ 472.194,00;R$ 439.562,00;;;;;;;;;;
PORSCHE;PORSCHE 911 TURBOS918S;TABELA A – CARROS;110864,00;G;;;;;;;;;;;;;;R$ 563.351,00;R$ 531.648,00;;;;;;;;;;
PORSCHE;PORSCHE PANAMERA PLAT.;TABELA A – CARROS;110865,00;G;;;;;;;;;;;;;;R$ 350.074,00;;;;;;;;;;;
PORSCHE;PORSCHE 911 CARRERASPK;TABELA A – CARROS;110867,00;G;;;;;;;;;;;;;R$ 489.771,00;;;;;;;;;;;;
PORSCHE;PORSCHE 918 SPYDER;TABELA A – CARROS;110868,00;G;;;;;;;;;;;;;R$ 3.093.216,00;;;;;;;;;;;;
PORSCHE;PORSCHE BOXSTER GTS;TABELA A – CARROS;110870,00;G;;;;;;;;;;;R$ 406.297,00;R$ 367.030,00;R$ 346.077,00;;;;;;;;;;;;
PORSCHE;PORSCHE 911 CAR GTSCAB;TABELA A – CARROS;110875,00;G;;;;;;;;;;;;R$ 605.781,00;;;;;;;;;;;;;
