Fabricante;Modelo;Categoria;Cód.;Combustivel;2026;2025;2024;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002
VOLVO;FH 440 RODOVALE CA;TABELA C - CAMINHOES E TEMPORARIOS;319496,00;D;;;;;;;;;;;;;;;;R$ 179.786,00;R$ 169.807,00;;;;;;;;
VOLVO;FH 460 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319494,00;D;;;;;;;;;;;R$ 297.022,00;R$ 287.162,00;R$ 259.366,00;R$ 238.205,00;R$ 228.479,00;;;;;;;;;;
VOLVO;FH 460 4X2R;TABELA C - CAMINHOES E TEMPORARIOS;319492,00;D;;;;;;;;;;;;;;R$ 209.812,00;;;;;;;;;;;
VOLVO;FH 420 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319489,00;D;;;;;;;;;;;;;;R$ 232.459,00;R$ 225.126,00;;;;;;;;;;
VOLVO;FH 540 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319488,00;D;;;;;;;;;;;;;R$ 316.335,00;R$ 304.794,00;R$ 293.197,00;;;;;;;;;;
VOLVO;FM 500 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319485,00;D;;;;;;;;;;;R$ 341.197,00;R$ 329.853,00;R$ 318.886,00;R$ 308.284,00;R$ 299.531,00;R$ 284.399,00;;;;;;;;;
VOLVO;FM 500 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;319484,00;D;;;;;;;;;;;R$ 341.197,00;R$ 329.853,00;R$ 318.886,00;R$ 308.284,00;R$ 291.737,00;R$ 277.691,00;;;;;;;;;
VOLVO;FM 500 8X4R;TABELA C - CAMINHOES E TEMPORARIOS;319483,00;D;;;;;;;;;;;;R$ 410.361,00;R$ 396.718,00;R$ 383.528,00;R$ 359.211,00;R$ 335.026,00;;R$ 322.453,00;;;;;;;
VOLVO;VOLVO FM12 420 8X4R;TABELA C - CAMINHOES E TEMPORARIOS;309717,00;D;;;;;;;;;;;;;;;;;;;;;;;R$ 153.289,00;;
VOLVO;FM 370 4X4R;TABELA C - CAMINHOES E TEMPORARIOS;334593,00;D;;;;;;;;;;;;;R$ 248.706,00;;;;;;;;;;;;
VOLVO;FM12420 CAREZIA CM;TABELA C - CAMINHOES E TEMPORARIOS;334423,00;D;;;;;;;;;;;;;;;;;;;;;R$ 193.844,00;;;;
VOLVO;NH12 380 6X2T;TABELA C - CAMINHOES E TEMPORARIOS;334573,00;D;;;;;;;;;;;;;;;;;;;;;R$ 121.742,00;;R$ 104.900,00;R$ 96.364,00;R$ 90.732,00
VOLVO;NH12 420 6X2T;TABELA C - CAMINHOES E TEMPORARIOS;334574,00;D;;;;;;;;;;;;;;;;;;;;;R$ 143.147,00;;;R$ 126.474,00;
VOLVO;FM 6X2T;TABELA C - CAMINHOES E TEMPORARIOS;334577,00;D;;;;;;;;;;;;;;;;;;R$ 149.852,00;;;;;;;
VOLVO;FM 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;334578,00;D;;;;;;;;;;;;;;;;;;R$ 210.226,00;;;;;;;
VOLVO;FM12420 RODOCAP CM;TABELA C - CAMINHOES E TEMPORARIOS;334579,00;D;;;;;;;;;;;;;;;;;;;;;;;;;R$ 149.345,00
VOLVO;FM12 380 6X4R ATDL;TABELA C - CAMINHOES E TEMPORARIOS;334582,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 164.158,00;R$ 162.539,00;R$ 156.241,00;R$ 147.418,00
VOLVO;VOLVO M 460 6X2T;TABELA C - CAMINHOES E TEMPORARIOS;334584,00;D;;;;;;;;;;;;;;;R$ 253.618,00;;;;;;;;;;
VOLVO;FM12420 FERRARI CT;TABELA C - CAMINHOES E TEMPORARIOS;334585,00;D;;;;;;;;;;;;;;;;;;;;;;;;R$ 154.341,00;
VOLVO;VM 310 4X2T GNG;TABELA C - CAMINHOES E TEMPORARIOS;334590,00;D;;;;;;;;;;;;;;;;R$ 113.542,00;;;R$ 94.171,00;;;;;;
VOLVO;FH12 420 6X2T;TABELA C - CAMINHOES E TEMPORARIOS;334570,00;D;;;;;;;;;;;;;;;;;;;;;R$ 127.636,00;R$ 123.569,00;R$ 118.726,00;;
VOLVO;FM 370 8X4R;TABELA C - CAMINHOES E TEMPORARIOS;334592,00;D;;;;;;;;;;;;;R$ 306.372,00;R$ 290.858,00;;;;;;;;;;;
VOLVO;FH12 380 6X2T;TABELA C - CAMINHOES E TEMPORARIOS;334569,00;D;;;;;;;;;;;;;;;;;;;;;R$ 109.064,00;R$ 104.241,00;R$ 98.981,00;R$ 91.413,00;R$ 89.196,00
VOLVO;FH 500 8X2R;TABELA C - CAMINHOES E TEMPORARIOS;334595,00;D;;;;;;;;;;;;;;R$ 307.417,00;;;;;;;;;;;
VOLVO;FM 540 8X4R;TABELA C - CAMINHOES E TEMPORARIOS;334597,00;D;;;;;;;;;;;;R$ 421.251,00;;;;;;;;;;;;;
VOLVO;FH520 ATDL;TABELA C - CAMINHOES E TEMPORARIOS;319456,00;D;;;;;;;;;;;;;;;;;;;R$ 226.215,00;;;;;;
VOLVO;FM440 RODOCAP CM;TABELA C - CAMINHOES E TEMPORARIOS;319454,00;D;;;;;;;;;;;;;;;;;;;R$ 215.019,00;R$ 199.860,00;;;;;
VOLVO;FM480 TRUCK GALEGO;TABELA C - CAMINHOES E TEMPORARIOS;319453,00;D;;;;;;;;;;;;;;;;;;;R$ 238.286,00;;;;;;
VOLVO;PM1000TAO 440 CAM;TABELA C - CAMINHOES E TEMPORARIOS;319451,00;D;;;;;;;;;;;;;;;;R$ 242.841,00;R$ 212.344,00;R$ 195.704,00;R$ 185.313,00;R$ 180.572,00;R$ 170.376,00;R$ 164.091,00;R$ 150.221,00;R$ 144.347,00;R$ 127.324,00
VOLVO;FH 400 TRUKAM CA;TABELA C - CAMINHOES E TEMPORARIOS;319450,00;D;;;;;;;;;;;;;;;;;R$ 197.132,00;;R$ 168.005,00;;;;;;
VOLVO;FH 520 RODOEIXO CA;TABELA C - CAMINHOES E TEMPORARIOS;319449,00;D;;;;;;;;;;;;;;;;;;;R$ 217.861,00;;;;;;
VOLVO;NH12 ROSSETTI 6X4B;TABELA C - CAMINHOES E TEMPORARIOS;319448,00;D;;;;;;;;;;;;;;;;;;;;;;;;;R$ 130.007,00
VOLVO;FM 400 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;319446,00;D;;;;;;;;;;;;;;;R$ 252.302,00;R$ 237.874,00;R$ 204.810,00;R$ 192.457,00;R$ 185.734,00;R$ 179.434,00;;;;;
VOLVO;FM 400 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;319445,00;D;;;;;;;;;;;;;;;R$ 259.961,00;R$ 245.095,00;R$ 210.980,00;R$ 198.195,00;R$ 191.291,00;R$ 175.622,00;R$ 160.092,00;;;;
VOLVO;FH 500 8X4T;TABELA C - CAMINHOES E TEMPORARIOS;334591,00;D;;;;;;;;;;;;;;R$ 294.826,00;;;;;;;;;;;
VOLVO;FM12 340 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;334544,00;D;;;;;;;;;;;;;;;;;;;;;R$ 133.669,00;R$ 122.186,00;R$ 109.954,00;R$ 102.338,00;R$ 99.110,00
VOLVO;FH12 380 6X4 T;TABELA C - CAMINHOES E TEMPORARIOS;334522,00;D;;;;;;;;;;;;;;;;;;;;;R$ 147.033,00;R$ 128.518,00;;R$ 118.309,00;
VOLVO;FH12 380 6X4 R;TABELA C - CAMINHOES E TEMPORARIOS;334523,00;D;;;;;;;;;;;;;;;;;;;;;;;;;R$ 109.868,00
VOLVO;NH12380 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;334525,00;D;;;;;;;;;;;;;;;;;;;;;R$ 163.471,00;R$ 154.596,00;R$ 150.345,00;R$ 135.589,00;R$ 124.643,00
VOLVO;NH12420 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;334526,00;D;;;;;;;;;;;;;;;;;;;;;R$ 165.045,00;R$ 149.193,00;R$ 145.625,00;R$ 131.636,00;R$ 126.931,00
VOLVO;FH12380 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;334528,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 102.883,00;R$ 91.088,00;R$ 88.650,00;R$ 77.678,00
VOLVO;FH12420 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;334529,00;D;;;;;;;;;;;;;;;;;;;;;R$ 149.459,00;R$ 142.764,00;R$ 128.759,00;R$ 124.227,00;R$ 118.550,00
VOLVO;FH12380 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;334531,00;D;;;;;;;;;;;;;;;;;;;;;R$ 97.575,00;R$ 90.242,00;R$ 87.527,00;R$ 82.023,00;R$ 78.427,00
VOLVO;NH12340 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;334533,00;D;;;;;;;;;;;;;;;;;;;;;R$ 94.545,00;R$ 91.045,00;;;
VOLVO;NH12420 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;334535,00;D;;;;;;;;;;;;;;;;;;;;;R$ 141.778,00;R$ 137.371,00;R$ 131.081,00;R$ 120.000,00;R$ 115.196,00
VOLVO;NH12380 4X2R;TABELA C - CAMINHOES E TEMPORARIOS;334538,00;D;;;;;;;;;;;;;;;;;;;;;;;R$ 115.945,00;;
VOLVO;FH12 460 6X2T;TABELA C - CAMINHOES E TEMPORARIOS;334571,00;D;;;;;;;;;;;;;;;;R$ 263.501,00;;;;;R$ 156.670,00;;;;
VOLVO;FM12420 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;334541,00;D;;;;;;;;;;;;;;;;;;;;;R$ 172.325,00;R$ 155.907,00;R$ 149.545,00;R$ 133.713,00;R$ 128.131,00
VOLVO;FM 440 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;319442,00;D;;;;;;;;;;;;;;;R$ 271.000,00;R$ 255.502,00;R$ 219.670,00;R$ 209.448,00;R$ 203.338,00;R$ 187.591,00;R$ 173.821,00;;;;
VOLVO;FM12 340 4X2R;TABELA C - CAMINHOES E TEMPORARIOS;334545,00;D;;;;;;;;;;;;;;;;;;;;;;;;;R$ 110.778,00
VOLVO;FM12 420 8X4R;TABELA C - CAMINHOES E TEMPORARIOS;334547,00;D;;;;;;;;;;;;;;;;;;;;;R$ 166.666,00;R$ 156.316,00;R$ 153.289,00;;
VOLVO;NH12 460 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;334548,00;D;;;;;;;;;;;;;;;;;;;;;;;R$ 141.132,00;R$ 135.642,00;
VOLVO;FH12 460 4X2T;TABELA C - CAMINHOES E TEMPORARIOS;334551,00;D;;;;;;;;;;;;;;;;;;;;;R$ 136.165,00;R$ 123.752,00;R$ 118.770,00;R$ 112.502,00;R$ 106.095,00
VOLVO;NH12 460 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;334552,00;D;;;;;;;;;;;;;;;;;;;;;R$ 157.484,00;R$ 143.326,00;R$ 139.638,00;;
VOLVO;NH12 460 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;334554,00;D;;;;;;;;;;;;;;;;;;;;;R$ 182.067,00;;;R$ 143.926,00;
VOLVO;FM 12 460 4x2R;TABELA C - CAMINHOES E TEMPORARIOS;334560,00;D;;;;;;;;;;;;;;;;;;;;;R$ 186.426,00;;;;
VOLVO;FH12 460 4X2R;TABELA C - CAMINHOES E TEMPORARIOS;334564,00;D;;;;;;;;;;;;;;;;;;;;;;;;R$ 163.320,00;
VOLVO;FH12 460 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;334565,00;D;;;;;;;;;;;;;;;;;;;;;R$ 183.521,00;R$ 167.102,00;R$ 160.234,00;R$ 157.153,00;
VOLVO;FH12 460 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;334566,00;D;;;;;;;;;;;;;;;;;;;;;R$ 184.026,00;R$ 179.287,00;R$ 164.880,00;R$ 161.783,00;
VOLVO;FM 6X4T;TABELA C - CAMINHOES E TEMPORARIOS;334567,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 140.211,00;;;
VOLVO;FM12380 6X4R;TABELA C - CAMINHOES E TEMPORARIOS;334540,00;D;;;;;;;;;;;;;;;;;;;;;R$ 158.366,00;R$ 146.764,00;R$ 134.861,00;R$ 124.830,00;R$ 121.256,00
VOLKSWAGEN;15190EOD UNISAUDE ATH;TABELA D - ONIBUS E MICROONIBUS;409411,00;D;;;;;;;;;;;;;;;;;;R$ 102.587,00;R$ 98.311,00;R$ 94.213,00;;;;;
VOLKSWAGEN;BUSSCAR URBPLUSS U;TABELA D - ONIBUS E MICROONIBUS;400060,00;D;;;;;;;;;;;;;;;R$ 120.406,00;R$ 114.515,00;;R$ 103.221,00;R$ 97.828,00;R$ 92.898,00;R$ 86.359,00;R$ 78.612,00;R$ 63.554,00;R$ 58.054,00;R$ 54.027,00
VOLKSWAGEN;BUSSCAR MINIMIC M;TABELA D - ONIBUS E MICROONIBUS;400049,00;D;;;;;;;;;;;;;;;;;;;R$ 75.186,00;R$ 68.858,00;R$ 65.013,00;R$ 58.027,00;;;
VOLKSWAGEN;9150 ODM CICCOBUS 03;TABELA D - ONIBUS E MICROONIBUS;409417,00;D;;;;;;;;;;;;;;;;;;;;R$ 66.050,00;;;;;
VOLKSWAGEN;9.150 IBRAVA APOLLO;TABELA D - ONIBUS E MICROONIBUS;409420,00;D;;;;;;;;;;;;;;;R$ 151.922,00;R$ 143.234,00;R$ 124.649,00;R$ 118.472,00;R$ 111.730,00;;;;;;
VOLKSWAGEN;KOMBI UNIVIDAS LOT;TABELA D - ONIBUS E MICROONIBUS;409410,00;G;;;;;;;;;;;;;;R$ 32.498,00;R$ 31.035,00;R$ 28.401,00;R$ 25.991,00;R$ 22.386,00;R$ 21.512,00;;;;;;
VOLKSWAGEN;BUSSCAR MICRUSS O;TABELA D - ONIBUS E MICROONIBUS;400045,00;D;;;;;;;;;;;;;;;R$ 79.385,00;R$ 77.799,00;;R$ 68.881,00;R$ 64.456,00;R$ 61.577,00;R$ 56.719,00;R$ 51.469,00;R$ 47.708,00;R$ 45.579,00;R$ 43.546,00
VOLKSWAGEN;15.190 EOD ESCOLAR HD;TABELA D - ONIBUS E MICROONIBUS;409421,00;D;;;;;;;;;;;;;;R$ 178.203,00;R$ 169.655,00;R$ 161.517,00;R$ 134.856,00;R$ 119.326,00;;;;;;;
VOLKSWAGEN;15.190 EOD ESC.SUPER;TABELA D - ONIBUS E MICROONIBUS;409422,00;D;;;;;;;;;;;;;;R$ 123.865,00;R$ 117.920,00;R$ 112.260,00;R$ 97.608,00;R$ 93.145,00;;;;;;;
VOLKSWAGEN;MDO 300 URBANO M;TABELA D - ONIBUS E MICROONIBUS;409416,00;D;;;;;;;;;;;;;;;;;;;R$ 138.936,00;R$ 124.358,00;;;;;
VOLKSWAGEN;BUSSCAR EL BUSS R;TABELA D - ONIBUS E MICROONIBUS;400007,00;D;;;;;;;;;;;;;;;R$ 179.828,00;R$ 166.868,00;R$ 161.807,00;R$ 150.173,00;R$ 143.115,00;R$ 135.296,00;R$ 125.900,00;R$ 115.079,00;R$ 97.021,00;R$ 78.481,00;R$ 61.480,00
VOLKSWAGEN;BUSSCAR INTERBUS R;TABELA D - ONIBUS E MICROONIBUS;400021,00;D;;;;;;;;;;;;;;;;;;;R$ 85.313,00;R$ 81.847,00;R$ 73.939,00;;;;R$ 54.559,00
VOLKSWAGEN;BUSSCAR ECOSS U;TABELA D - ONIBUS E MICROONIBUS;400076,00;D;;;;;;;;;;;;;;;;R$ 145.128,00;;R$ 131.387,00;R$ 123.993,00;R$ 118.686,00;R$ 105.378,00;;;;R$ 86.645,00
VOLKSWAGEN;17240 OT CMA RDV 12.0;TABELA D - ONIBUS E MICROONIBUS;409103,00;D;;;;;;;;;;;;;;;;;;;;;;;;;R$ 66.990,00
VOLKSWAGEN;KOMBI ESCOLAR;TABELA D - ONIBUS E MICROONIBUS;409401,00;G;;;;;;;;;;;;;;R$ 31.716,00;R$ 30.298,00;R$ 29.264,00;R$ 25.474,00;R$ 21.140,00;R$ 19.109,00;R$ 17.688,00;R$ 14.229,00;R$ 13.069,00;R$ 12.127,00;R$ 11.727,00;R$ 11.014,00
VOLKSWAGEN;BUSSCAR URBANUSS U;TABELA D - ONIBUS E MICROONIBUS;400011,00;D;;;;;;;;;;;;;;;;R$ 147.921,00;;;R$ 123.288,00;R$ 118.324,00;R$ 105.436,00;R$ 95.683,00;R$ 78.079,00;R$ 66.431,00;R$ 56.521,00
VOLKSWAGEN;9150 WALK WALKBUS L20;TABELA D - ONIBUS E MICROONIBUS;409405,00;D;;;;;;;;;;;;;;;;;;;;;R$ 77.164,00;R$ 71.302,00;;;
VOLKSWAGEN;BUSSCAR VBUS LO4X2;TABELA D - ONIBUS E MICROONIBUS;400067,00;D;;;;;;;;;;;;;;;;;;R$ 103.427,00;R$ 97.286,00;R$ 93.120,00;R$ 84.747,00;R$ 77.028,00;R$ 69.361,00;;R$ 53.049,00
VOLKSWAGEN;8120 WALK WALKBUS L20;TABELA D - ONIBUS E MICROONIBUS;409408,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 67.557,00;;;
VOLKSWAGEN;KOMBI VIACAR 12;TABELA D - ONIBUS E MICROONIBUS;409403,00;G;;;;;;;;;;;;;;;;;;;;;R$ 14.117,00;R$ 13.330,00;R$ 12.588,00;;
VOLKSWAGEN;KOMBI VIATURE E;TABELA D - ONIBUS E MICROONIBUS;409404,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 13.136,00
VOLKSWAGEN;7.90 S C.O.;TABELA D - ONIBUS E MICROONIBUS;404501,00;D;;;;;;;;;;;;;;;;;;;;;;;;R$ 62.084,00;
VOLKSWAGEN;TRAILCAR COMMANDER SE;TABELA D - ONIBUS E MICROONIBUS;404505,00;D;;;;;;;;;;;;;;;;;;;;;R$ 70.694,00;R$ 68.454,00;;;
VOLKSWAGEN;915 WALK WALKBUS L32;TABELA D - ONIBUS E MICROONIBUS;409406,00;D;;;;;;;;;;;;;;R$ 123.762,00;R$ 118.036,00;R$ 112.574,00;;;R$ 93.131,00;R$ 89.425,00;R$ 83.300,00;R$ 76.611,00;R$ 71.560,00;;
VOLKSWAGEN;8150 WALK WALKBUS L20;TABELA D - ONIBUS E MICROONIBUS;409407,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 86.331,00;;;
VOLKSWAGEN;KOMBI LOTACAO;TABELA D - ONIBUS E MICROONIBUS;409402,00;G;;;;;;;;;;;;;;R$ 31.716,00;R$ 30.298,00;R$ 29.353,00;R$ 25.474,00;R$ 21.140,00;R$ 19.109,00;R$ 17.688,00;R$ 14.229,00;R$ 13.069,00;R$ 12.127,00;R$ 11.727,00;R$ 11.014,00
VOLKSWAGEN;IRIZAR INTERCENTURY;TABELA D - ONIBUS E MICROONIBUS;462007,00;D;;;;;;;;;;;;;;;;;;;R$ 90.363,00;R$ 86.402,00;R$ 80.363,00;R$ 73.969,00;R$ 68.483,00;R$ 62.658,00;R$ 58.932,00
VOLKSWAGEN;MPOLO AUDACE R;TABELA D - ONIBUS E MICROONIBUS;416647,00;D;;;;;;;;;;;;R$ 190.536,00;R$ 181.462,00;R$ 172.822,00;R$ 167.370,00;;;;;;;;;;
VOLKSWAGEN;8150 NEOBUS TH WAY E;TABELA D - ONIBUS E MICROONIBUS;417544,00;D;;;;;;;;;;;;;;;;;;;R$ 81.688,00;R$ 77.542,00;R$ 72.086,00;R$ 63.851,00;;;
VOLKSWAGEN;17210EOD NEOBUS SROAD;TABELA D - ONIBUS E MICROONIBUS;417549,00;D;;;;;;;;;;;;;;;;;;;;;R$ 119.000,00;;;;
VOLKSWAGEN;18320EOT NEOBUS SROAD;TABELA D - ONIBUS E MICROONIBUS;417551,00;D;;;;;;;;;;;;;;;;;R$ 212.066,00;R$ 200.892,00;;R$ 182.216,00;R$ 170.221,00;;;;
VOLKSWAGEN;NEOBUS TH O;TABELA D - ONIBUS E MICROONIBUS;417563,00;D;;;;;;;;;;;R$ 189.681,00;R$ 181.852,00;R$ 174.346,00;;;;;;;;;;;;
VOLKSWAGEN;NEOBUS MEGA U;TABELA D - ONIBUS E MICROONIBUS;417565,00;D;;;;;;;;;;;R$ 170.606,00;R$ 165.396,00;R$ 154.035,00;R$ 149.380,00;R$ 138.262,00;;;;;;;;;;
VOLKSWAGEN;NEOBUS SP U;TABELA D - ONIBUS E MICROONIBUS;417566,00;D;;;;;;;;;;;;R$ 226.653,00;R$ 217.765,00;;;;;;;;;;;;
VOLKSWAGEN;INDUSCAR PICCO O;TABELA D - ONIBUS E MICROONIBUS;463108,00;D;;;;;;;;;;;;;;;;;;;;R$ 102.823,00;R$ 94.676,00;R$ 86.277,00;R$ 81.292,00;R$ 77.035,00;
VOLKSWAGEN;NEOBUS MINI ESC;TABELA D - ONIBUS E MICROONIBUS;417577,00;D;;;;;;;;;;;R$ 190.473,00;;;;;;;;;;;;;;
VOLKSWAGEN;MPOLO IDEALE R;TABELA D - ONIBUS E MICROONIBUS;416594,00;D;;;;;;;;;;;R$ 303.964,00;R$ 286.153,00;R$ 223.296,00;R$ 189.537,00;R$ 185.081,00;R$ 176.516,00;R$ 153.450,00;R$ 145.817,00;R$ 130.668,00;R$ 123.347,00;R$ 113.447,00;R$ 103.483,00;;;
VOLKSWAGEN;IRIZAR CENTURY S1;TABELA D - ONIBUS E MICROONIBUS;462008,00;D;;;;;;;;;;;;;;R$ 136.037,00;R$ 129.559,00;R$ 122.282,00;R$ 115.619,00;R$ 109.845,00;R$ 103.617,00;;;;;;R$ 75.177,00
VOLKSWAGEN;18.320 EOT IRIZAR PB;TABELA D - ONIBUS E MICROONIBUS;462009,00;D;;;;;;;;;;;;R$ 275.371,00;R$ 261.595,00;R$ 243.639,00;R$ 232.141,00;R$ 221.112,00;R$ 191.846,00;R$ 182.156,00;R$ 172.427,00;;;;;;
VOLKSWAGEN;CAIO INTERCITY R;TABELA D - ONIBUS E MICROONIBUS;463038,00;D;;;;;;;;;;;;;;;;;;;R$ 163.570,00;;;;;;
VOLKSWAGEN;CAIO APACHES21 U;TABELA D - ONIBUS E MICROONIBUS;463054,00;D;;;;;;;;;;;;;;;;;;;;;;;;R$ 57.888,00;R$ 54.374,00
VOLKSWAGEN;CAIO PICCOLINO O;TABELA D - ONIBUS E MICROONIBUS;463063,00;D;;;;;;;;;;;;;;;;;;;;;;;;R$ 57.571,00;R$ 54.047,00
VOLKSWAGEN;CAIO PICCOLO O;TABELA D - ONIBUS E MICROONIBUS;463066,00;D;;;;;;;;;;;;;;;;;;;;;;;;R$ 56.725,00;R$ 52.866,00
VOLKSWAGEN;17230EOD NEOBUS SPEC;TABELA D - ONIBUS E MICROONIBUS;415781,00;D;;;;;;;;;;;;;R$ 160.954,00;R$ 157.792,00;R$ 150.279,00;R$ 131.986,00;R$ 126.770,00;R$ 117.059,00;R$ 114.450,00;R$ 110.262,00;;;;;
VOLKSWAGEN;NEOBUS ROAD R;TABELA D - ONIBUS E MICROONIBUS;417569,00;D;;;;;;;;;;;;R$ 327.162,00;R$ 311.584,00;R$ 296.748,00;R$ 272.537,00;;;;;;;;;;
VOLKSWAGEN;MPOLO FRATELLO LOT;TABELA D - ONIBUS E MICROONIBUS;416549,00;D;;;;;;;;;;;;;;;;;;;;R$ 84.735,00;R$ 78.586,00;R$ 72.253,00;R$ 62.875,00;R$ 57.550,00;R$ 54.113,00
VOLKSWAGEN;17230EOD NEOBUS SROD;TABELA D - ONIBUS E MICROONIBUS;415782,00;D;;;;;;;;;;;;;;R$ 206.468,00;R$ 196.636,00;R$ 177.947,00;R$ 162.024,00;R$ 153.457,00;R$ 148.739,00;R$ 146.646,00;R$ 131.679,00;;;;
VOLKSWAGEN;15190EOD NEOBUS MEGA;TABELA D - ONIBUS E MICROONIBUS;415784,00;D;;;;;;;;;;;;;R$ 161.092,00;R$ 147.949,00;R$ 143.282,00;R$ 127.165,00;R$ 121.594,00;R$ 116.335,00;R$ 109.821,00;R$ 105.349,00;;;;;
VOLKSWAGEN;MPOLO ALLEGRO GVR;TABELA D - ONIBUS E MICROONIBUS;416509,00;D;;;;;;;;;;;;;;;;;;;;;;;;;R$ 44.297,00
VOLKSWAGEN;MPOLO ANDARE R;TABELA D - ONIBUS E MICROONIBUS;416514,00;D;;;;;;;;;;;;;;;;R$ 188.512,00;R$ 180.505,00;R$ 159.820,00;R$ 143.804,00;R$ 137.660,00;R$ 126.344,00;R$ 112.341,00;R$ 90.181,00;R$ 64.315,00;R$ 55.754,00
VOLKSWAGEN;MPOLO TORINO GVU;TABELA D - ONIBUS E MICROONIBUS;416530,00;D;;;;;;;;;;;;;;;;;;;;R$ 90.423,00;R$ 83.070,00;R$ 76.279,00;R$ 63.081,00;R$ 57.729,00;R$ 54.203,00
VOLKSWAGEN;MPOLO VIALE U;TABELA D - ONIBUS E MICROONIBUS;416537,00;D;;;;;;;;;;;;;;R$ 133.640,00;R$ 127.472,00;R$ 123.437,00;R$ 115.270,00;R$ 100.262,00;R$ 94.094,00;R$ 90.484,00;R$ 83.837,00;R$ 76.742,00;R$ 62.773,00;R$ 57.676,00;R$ 54.115,00
VOLKSWAGEN;MPOLO SENIOR GVM;TABELA D - ONIBUS E MICROONIBUS;416543,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 58.765,00;R$ 54.701,00;R$ 51.266,00;R$ 48.884,00
VOLKSWAGEN;MPOLO TORINO U;TABELA D - ONIBUS E MICROONIBUS;416628,00;D;;;;;;;;;;;R$ 214.036,00;R$ 196.576,00;R$ 180.540,00;R$ 165.812,00;R$ 157.819,00;R$ 150.445,00;R$ 130.629,00;R$ 124.146,00;R$ 113.675,00;R$ 105.572,00;;;;;R$ 100.738,00
VOLKSWAGEN;MPOLO FRATELLO MO;TABELA D - ONIBUS E MICROONIBUS;416548,00;D;;;;;;;;;;;;;;;;;;;;;;R$ 58.743,00;R$ 54.771,00;R$ 51.292,00;R$ 48.902,00
VOLKSWAGEN;MPOLO SENIOR MO;TABELA D - ONIBUS E MICROONIBUS;416615,00;D;;;;;;;;;;;;R$ 164.339,00;R$ 150.930,00;R$ 138.616,00;R$ 132.018,00;R$ 125.446,00;R$ 109.391,00;R$ 102.133,00;R$ 95.887,00;R$ 89.569,00;R$ 82.387,00;;;;
VOLKSWAGEN;MPOLO VIAGGIO R;TABELA D - ONIBUS E MICROONIBUS;416553,00;D;;;;;;;;;;;;R$ 201.915,00;R$ 185.442,00;R$ 170.312,00;R$ 161.925,00;R$ 154.918,00;R$ 129.335,00;R$ 121.007,00;R$ 113.708,00;R$ 109.253,00;R$ 98.297,00;R$ 89.273,00;R$ 71.125,00;R$ 65.347,00;R$ 60.962,00
VOLKSWAGEN;MPOLO TORINO A;TABELA D - ONIBUS E MICROONIBUS;416558,00;D;;;;;;;;;;;;;;;;;;;R$ 95.994,00;R$ 91.935,00;R$ 86.015,00;R$ 80.478,00;R$ 64.793,00;R$ 60.969,00;
VOLKSWAGEN;MPOLO ALLEGRO R;TABELA D - ONIBUS E MICROONIBUS;416560,00;D;;;;;;;;;;;;;;;;;;;;;R$ 95.911,00;R$ 85.921,00;R$ 69.033,00;R$ 62.865,00;R$ 58.924,00
VOLKSWAGEN;KOMBI TRANSFORM PAS;TABELA D - ONIBUS E MICROONIBUS;409423,00;G;;;;;;;;;;;;;;R$ 26.124,00;R$ 25.502,00;R$ 23.345,00;R$ 21.118,00;R$ 20.399,00;R$ 18.309,00;R$ 17.322,00;R$ 15.833,00;R$ 15.503,00;R$ 14.457,00;R$ 13.695,00;
